,data
279,0.7535305709833894
280,-1.294915842507104
281,3.414475488128605
282,5.813901669432234
283,4.993787908094609
284,4.548037241861532
285,6.620626370185487
286,6.7429072285035785
287,5.598042691607996
288,-8.990790288441579
289,1.3170745248863005
290,5.8839887461474
291,4.705059322973322
292,4.69820570692693
293,8.121786831068535
294,-1.2502688136887568
295,-2.889267694303905
296,2.680992210685313
297,-1.1627881438236578
298,2.615202697589787
299,-1.7916670426233283
300,2.969041233069632
301,5.205201387564098
302,6.522050688650084
303,0.8591837238023695
304,-9.391093069472793
305,4.6978613737949875
306,-4.751661360893496
307,4.363770820172429
308,-1.39874807031875
309,2.953812678692835
310,-5.975209232275665
311,5.158259624613944
312,4.777290706854574
313,0.4631479145678062
314,-1.9128509394888897
315,-1.1921962712497238
316,3.089670967744806
317,0.02699107975693163
318,2.188927880087672
319,-8.27956595017402
320,1.1452283452335064
321,0.5352140871480072
322,4.579463595194043
323,5.267673017599565
324,4.2656241635489165
325,1.2743942298797242
326,-5.060989276463313
327,7.594472982027975
328,6.550219135996868
329,5.3435558716757035
330,0.3968945002936848
331,7.009913065102845
332,4.937984646079172
333,6.049978204701823
334,-3.115953236234903
335,7.552266534395391
336,4.424869822387048
337,4.722917238336361
338,6.376263718505493
339,2.6169699534025375
340,7.612986378107345
341,3.2647443447181344
342,-0.27366029897752236
343,4.288046268884099
344,3.139897005894654
345,8.304544946323459
346,-4.808283415912383
347,5.1177874948050786
348,3.8416834635671213
349,0.4073602880223295
350,6.704318969790596
351,4.275027308740484
352,0.7898599298897292
353,6.437251932081625
354,3.6697155592239854
355,4.905654080361202
356,5.038597733721062
357,-0.5511301283020695
358,1.6913960119828486
359,3.6673950810419065
360,5.75073922369588
361,4.595571831417916
362,3.1935224952213215
363,5.61997498889655
364,3.755176342934689
365,4.411445597704945
366,9.05824501957615
367,0.9111737475493825
368,-5.598114353551734
369,1.1301162603839827
370,-7.538985587317896
371,2.2065494113946236
372,-1.5017404106199956
373,-1.4955039338839249
374,4.349055155208555
375,0.7825981909576559
376,-1.431625949256745
377,5.216669948542745
378,4.425092860179529
379,-4.281307978760256
380,5.029765488917892
381,1.1648389648057873
382,7.537700285692162
383,3.932005065473325
384,3.825145681056516
385,-3.237313566424465
386,0.5809983393365514
387,5.339872231408968
388,7.416198523673728
389,4.022559313283184
390,8.519486620238023
391,5.30092283053434
392,4.0177541073538725
393,3.1389412482554704
394,2.815867222982468
395,0.5458158598642049
396,-1.7762716326419443
397,1.7446486239896237
398,1.798247364693604
399,-2.9645136786357247
400,-3.5665344155561622
401,5.912402314757928
402,4.640695369396886
403,-1.344721725122235
404,2.269721327963776
405,-4.071927760090637
406,2.8522649574281895
407,8.214975174745586
408,3.599788471875398
409,-0.9956717648465321
410,-2.6156556514746856
411,7.949148606034537
412,4.9519236258067885
413,0.9664716509052463
414,-0.8346251955778934
415,4.096883250112151
416,-1.8161431904730427
417,-6.794090749603845
418,8.1501747729533
419,0.43766296154546275
420,2.9847344979667305
421,-1.719778918149403
422,3.0773929517750482
423,2.6975458992927037
424,4.734317939635958
425,-1.0569396235380664
426,2.890018726238895
427,-5.17700173485538
428,-1.3453691749742187
429,-1.7201029064369422
430,2.529763166226857
431,3.0735505584751657
432,3.996153529923779
433,6.922841673229919
434,0.72842237840457
435,3.614133878264892
436,5.187825707691079
437,-2.287029352179871
438,6.786053383928779
439,-3.761561017620826
440,4.486119992654625
441,1.0161584706763014
442,6.768814291286725
443,4.000498364075099
444,5.805817462680396
445,5.314585687099873
446,3.4586972957909565
447,4.906522138899044
448,4.061675132251863
449,4.922056688402887
450,-1.5092280647848357
451,4.061752435890899
452,6.310300727433985
453,5.47387046335843
454,0.6676713079126602
455,3.9612008816111652
456,-0.79863139244367
457,-8.020013345906591
458,5.0351392247303455
459,-5.067740211037565
460,0.889497062503446
461,4.765510533246667
462,4.273447986847541
463,2.4356112826483183
464,7.905972522937044
465,4.615395677564295
466,-1.9288177746359623
467,-3.4731860031001096
468,1.2133837579023072
469,-6.117817381047931
470,5.094973960736897
471,10.99237180819912
472,6.684812697236
473,6.268585584414565
474,6.772396747802102
475,2.127223516375836
476,7.588863527203042
477,5.420593212471162
478,7.212259588500878
479,5.738706183139445
480,-4.4367145987054775
481,-1.3656030269940573
482,4.880834678903672
483,-5.330950545269139
484,-1.9688069620480897
485,1.3300346479813276
486,-2.8448329791415308
487,-1.8041525369913447
488,-3.2075628082457173
489,-1.4648045669483682
490,-11.188953798371177
491,-1.6935234579665017
492,4.746266594032853
493,-2.1158455791987607
494,2.7133247952096347
495,5.713065732818079
496,1.4076948935449283
497,-1.0562092563172534
498,0.5943548704198758
499,0.09811128775061295
500,-0.2996545804650639
501,5.218126447249175
502,0.34204941686687995
503,3.57382260089805
504,6.624642905263954
505,-5.546205838288771
506,3.285223391422963
507,-0.5994443604215076
508,7.015622964594588
509,0.013948665730705365
510,0.9967524543012405
511,4.20350465924024
512,-5.427227012360862
513,6.3392028726994605
514,7.423765556421367
515,-5.262526527965737
516,-0.18310251817987647
517,2.2730230843980155
518,-2.0849772883068987
519,7.101399774744385
520,8.455455813094225
521,4.672304745475431
522,2.5266168442199555
523,2.743603727064832
524,5.065687105059479
525,1.439620201133998
526,-3.988538131158084
527,4.732886776671404
528,-1.843209202868243
529,6.644367992725896
530,0.1859759457499397
531,7.907246553559579
532,0.906083459698451
533,6.030452201556409
534,5.253046747658343
535,4.038110062065705
536,4.0498752269104346
537,1.7682509743894297
538,-4.5345832966936355
539,3.6946230837497054
540,4.409123894252753
541,6.533905139623475
542,-0.820522066193386
543,-5.941102894401722
544,6.259280017092523
545,4.050528725744186
546,0.5022360670429357
547,1.0557825678865829
548,7.515397430067751
549,-1.9305326254098623
550,4.783876142048603
551,8.384358683399201
552,9.225424473537583
553,6.234923553546951
554,5.3513297917422475
555,8.659735825838185
556,-4.4296925342755555
557,7.342182158374531
558,-2.6625859595865555
559,6.32203054776771
560,0.6614784013447732
561,2.9449986475030894
562,4.1516651701509
563,2.7012952557801984
564,3.6653297712149495
565,-3.9899263630945763
566,-5.2849526346559585
567,-4.176321922859656
568,-2.495095237343155
569,3.7829464992766137
570,2.121840631656411
571,1.6893841807469188
572,-1.2178609261288131
573,2.94131549219798
574,-1.484193781542562
575,1.7822907979718374
576,-4.583137987657568
577,5.320116789997664
578,-1.9358514757837448
579,-4.289549868551048
580,4.514811530766382
581,4.674584106612034
582,6.985707344790705
583,4.904562196625412
584,0.7235378761137372
585,6.767542395694897
586,5.563000570339259
587,-0.7318486582159258
588,1.9029217644144283
589,5.258202648030712
590,4.500394115274509
591,5.335210720342312
592,0.05042402722112357
593,-2.3224966294075817
594,7.475440966917017
595,2.2067068318662852
596,2.3356932259555405
597,4.954400589201145
598,1.0224812289684744
599,4.822797578089545
600,5.253890326541446
601,2.687009993110919
602,7.51337648845519
603,5.988552044214598
604,1.1190932204828057
605,-2.2217918982586444
606,-1.574982531597708
607,-4.343760196910884
608,4.398391812972506
609,5.842768820645142
610,6.69150506491342
611,-12.751983877281557
612,12.099190115157995
613,4.250747836535061
614,-1.2672870306105046
615,0.6339822021809017
616,7.7598636639339365
617,4.029168203284867
618,5.230520361228311
619,2.417118812103363
620,1.8896025030265649
621,-1.981402429210698
622,-2.281868215988543
623,-1.129157615976335
624,-4.452150799860013
625,5.8192798165017585
626,6.284017513624307
627,-4.468329221988465
628,4.165123347187532
629,3.783267015597529
630,-0.09374719223185742
631,5.883895913659826
632,5.878027192924832
633,5.9009830595768715
634,4.165505913683836
635,6.369708567691868
636,6.095444067474669
637,3.395189224705128
638,6.647456395634724
639,-1.0412618892074759
640,7.673395472786552
641,-7.756969687209361
642,-0.060299002021857284
643,3.443305525557112
644,11.251533138224294
645,3.2443171539810023
646,-3.6875185469833154
647,-5.464848745738634
648,5.392360949145045
649,3.6374730450235218
650,-3.94370054814615
651,-2.3154465796846186
652,9.078646565714834
653,4.377164124151419
654,3.9425237347322764
655,-1.188073929432339
656,4.3827674083570525
657,3.250350473313831
658,4.047782624458617
659,3.9126073478047583
660,-1.9210143967893931
661,3.7747597249617497
662,4.808428388142286
663,6.5949098710628995
664,3.2185436256136857
665,1.268086812077221
666,4.6260578444201546
667,4.302454603710344
668,6.361168642197259
669,-1.8429176734979629
670,-6.947572122129879
671,6.17482970234699
672,6.221513089279261
673,2.611705236181417
674,-1.5065034052984698
675,3.255459468767283
676,-0.7651409227358514
677,3.611865958830779
678,6.190449654180798
679,0.25746907162631444
680,2.5400917014885303
681,3.8996325451368326
682,5.797479019432605
683,3.6137345545309105
684,-0.5795293560380411
685,4.839308163916062
686,5.674307339278542
687,4.3166457469456345
688,5.659798484425597
689,0.13519101274874232
690,5.215236609466374
691,0.005488985676841196
692,2.679646129369883
693,2.848049986049967
694,-4.067473272835838
695,5.8713757888801394
696,8.215917733458614
697,5.861399116051215
698,4.168197808829848
699,4.299366442935733
700,-2.730903504882805
701,-0.3544848298850122
702,0.8360620996890308
703,7.651551209406762
704,-1.1856370413555977
705,6.197874578680522
706,7.720311801710795
707,-4.884458888292519
708,7.72659867479336
709,6.474302765768826
710,-0.37275370819692133
711,5.390667966230281
712,8.062592322884711
713,-9.109686648333707
714,-0.8516401569947146
715,4.64818962954236
716,2.388286833499949
717,4.194568703242949
718,2.117854273458785
719,-1.5720120946805631
720,-2.7978864840586133
721,-3.9688726156851573
722,4.138056602841328
723,-1.4549263516773028
724,2.1799558747223515
725,0.2835539041492292
726,5.707117972454939
727,6.870874544614711
728,3.375464587271595
729,-8.378410670071187
730,0.2771523773846542
731,7.075333908075532
732,6.010390824735483
733,-0.198329316132904
734,-2.51438756875298
735,9.764471937257229
736,0.23584979849309234
737,-4.084286344972537
738,3.164582527679932
739,2.455198518538958
740,4.880909537368695
741,7.019165642195144
742,-2.480377191332358
743,2.113360441457276
744,6.199718461675989
745,6.1664706511276535
746,1.7033615618278917
747,6.893118318888453
748,4.975956332537316
749,7.8592339904335216
750,4.305246025600557
751,0.5860117761121436
752,-4.468591514444271
753,4.244006419113471
754,6.7019551864698945
755,7.849831200169331
756,3.0671135527352016
757,-1.4963263436061476
758,6.9120182482897325
759,4.285255461135551
760,-1.9008592279366017
761,4.702695708284344
762,1.922992015096897
763,3.7331278175608245
764,-6.692365149638966
765,7.361123256529302
766,7.530441578623444
767,5.330689556307798
768,3.3019317266976103
769,7.655691267500915
770,5.916037022672498
771,1.2548464689981846
772,2.472333827263346
773,4.278330508154717
774,3.682214129734305
775,3.039230570679784
776,5.995076908308267
777,-2.216417073910555
778,5.500477245968256
779,4.23774403381077
780,-7.055265110988654
781,5.584906533726528
782,3.0779118651204405
783,8.399077218181596
784,8.195845912914363
785,3.8883534697624462
786,4.712967401783413
787,5.8889782941845885
788,1.8124136181502646
789,12.044694570139066
790,2.1770211265847927
791,7.695478062470247
792,-4.609925888877797
793,4.081946297778044
794,3.6492870782320663
795,-5.83010374527988
796,4.900107906236284
797,3.741576252243924
798,7.968036659738765
799,-0.5510119624752574
800,-4.77719285027884
801,7.696747736647008
802,4.838396326820585
803,5.254388347480887
804,4.635000622869605
805,5.634393095626772
806,9.322375731162873
807,6.660136755497651
808,7.510962585775868
809,5.3869336912701185
810,9.775286920092014
811,1.362946338714292
812,6.027529246470634
813,-2.8538750918945754
814,-0.15997876075201817
815,6.286917023424439
816,6.10972376432333
817,3.0052009994369135
818,7.638731286983441
819,-5.728931906510165
820,6.672940536603212
821,2.304771963854399
822,3.8606726827950313
823,1.9893885470302002
824,4.90352013374597
825,-0.47311583771351157
826,-11.736391496174873
827,5.696873608416696
828,-0.8801925764110566
829,3.2689523271457963
830,4.831099162317846
831,3.045398633412758
832,6.95314848244285
833,4.603152137044944
834,4.377704373364106
835,4.347140858817411
836,3.0724547159266073
837,-1.5085204077252743
838,6.416788410377208
839,6.195243200914846
840,0.01037594306566551
841,-2.6993455157957897
842,0.8059888536107814
843,5.555471314656259
844,2.6192883415845856
845,4.12491616286953
846,0.975149185417513
847,2.2179650530089674
848,1.6106548494802162
849,6.163922186718549
850,3.7427814207080043
851,-1.3893393753999999
852,-3.4743979744413567
853,8.232164846627233
854,6.682687916264261
855,4.28693327322866
856,2.4298404363779476
857,3.6056703880793215
858,-1.9680056482603272
859,-1.5991728413171593
860,-3.2937442086174094
861,-4.003974688134747
862,3.975343706464306
863,-3.6112285800728263
864,6.4794679937855
865,8.39554730293824
866,-0.9979455896405897
867,8.60593720986528
868,-3.8822042991122463
869,-2.0092652044679653
870,5.300734732692026
871,-2.2834319375200893
872,5.837440751115019
873,7.130282772851492
874,-3.7293357005367342
875,-3.689089132884636
876,-0.7364823824434233
877,-4.043554939744139
878,1.9305764535812282
879,5.311465795802848
880,-4.520906019340436
881,6.5021491280509
882,-7.792995605116059
883,2.9954756017963744
884,3.727804607423823
885,-1.592816803130258
886,2.9805427005732548
887,2.1532738951800114
888,-4.1170092536376535
889,-1.098783628797254
890,1.7055454583529839
891,6.418166452269077
892,7.014390324300995
893,-0.9101634768608444
894,5.228329571321052
895,3.42696602525388
896,2.096455130776678
897,5.626663599943323
898,7.909577180728602
899,8.780746315909344
900,5.948716487950302
901,2.705308464444845
902,3.9752885573955568
903,4.662063026213083
904,7.0217739097069565
905,-2.8845646187112717
906,1.5066299927261109
907,2.582820328617825
908,5.870776025642095
909,-1.9789925402033535
910,7.932276975606415
911,5.332976528409866
912,3.928805603788508
913,9.397219943428087
914,5.0678159327088155
915,4.006614485370969
916,5.27058864584073
917,4.083990307654747
918,1.3154517986105967
919,2.052724260368489
920,8.706416916785798
921,4.182950883300854
922,4.373398814028002
923,4.7150270618164605
924,-2.2887965231134926
925,-1.5542173980860599
926,-3.6464223938207816
927,1.8917699101526169
928,5.916304328875033
929,7.3535362696778455
930,5.752075822581313
931,7.575552403911319
932,-1.0228909122093186
933,-2.0325091110174958
934,5.431647170502307
935,-0.616004783516896
936,-5.130108031395986
937,8.376226292186487
938,3.909683068590927
939,4.346035857670349
940,1.902848008004871
941,5.879248367126162
942,7.708146430486294
943,10.851486960494842
944,6.416464145567832
945,6.0836828620331715
946,3.0216283345622545
947,2.9389647451569187
948,-6.527471554511419
949,-1.1642128152143976
950,4.360490234646221
951,1.346701858829073
952,6.468330539039387
953,6.5210858393172755
954,-1.8520229246719513
955,0.4662806973167486
956,1.7776944907894057
957,10.72550159604181
958,-2.821845111613743
959,1.2109715105000207
960,3.690721751636853
961,-4.426222890937337
962,-0.8524682284237788
963,5.829150555518971
964,1.9818256958772908
965,7.07432288435389
966,3.9458662684966894
967,2.9523305599614758
968,6.8748315061751395
969,8.161404264159401
970,-1.6377489475670266
971,-3.0032221869527036
972,5.113852893874669
973,-1.8161293336431465
974,7.426127764645715
975,-0.7645108355929005
976,8.372602732826575
977,5.601405592902985
978,-1.329498854431334
979,4.852229547852224
980,5.588000386695685
981,-6.217332583372499
982,-4.563844977474777
983,7.492659609145262
984,3.0582020956589426
985,4.8579386968180716
986,-4.109104595585397
987,2.170714908599479
988,7.918883162142323
989,0.5621833618926394
990,-1.9304824005271217
991,6.382899799968543
992,2.9639772373493316
993,4.595262681651405
994,1.9939292891856208
995,11.053728942815145
996,-0.3150162436719191
997,3.8055450030416598
998,-4.559624813835187
999,3.5808841775269924
1000,5.414832801734577
1001,0.9135446108026483
1002,-2.015363677134844
1003,7.712406144698779
1004,2.626368949739828
1005,3.902238661077125
1006,-8.334520425951066
1007,-3.3651227982831036
1008,5.515686626624187
1009,1.079037305273118
1010,-0.8377054956897079
1011,-5.293064657306829
1012,-3.382253410193929
1013,-4.420554519226272
1014,-6.596862288079336
1015,-4.4169173952805725
1016,4.1614577841529234
1017,2.59198551155561
1018,1.6853758092522875
1019,6.447663808393414
1020,-4.271869142379941
1021,-0.4645869718993386
1022,-3.2529456255525027
1023,-7.139896737908488
1024,1.721048717268041
1025,1.755854299633899
1026,6.527850754266421
1027,5.352355832425711
1028,-0.36113288822812234
1029,-6.2269966535792785
1030,1.0374800257010002
1031,5.50702422776475
1032,-2.2397827198230758
1033,-0.8527137508574333
1034,1.484847686720361
1035,4.913183801948555
1036,4.808854712966914
1037,-5.69132311293628
1038,3.4998649971705875
1039,1.438860967164349
1040,4.9983871006550835
1041,3.887608433215239
1042,2.60050322706167
1043,3.3085828891484006
1044,1.3081322910129414
1045,-0.6680048203075905
1046,7.775977373901799
1047,-3.599208000353349
1048,0.6763657469871881
1049,3.9424328976162606
1050,8.137031442926663
1051,5.593958804880499
1052,3.4905587448017377
1053,3.495153356294174
1054,-4.065019717707837
1055,-1.4836452118183816
1056,3.911226529759386
1057,3.515062482284352
1058,1.643803801575902
1059,-2.559510605057584
1060,-1.102601890965864
1061,2.2199652845901476
1062,5.535703112576843
1063,-0.4568789345317169
1064,0.7195812090055314
1065,5.56426024823574
1066,3.2358785392589655
1067,-3.847444703980555
1068,5.527737894704357
1069,2.7636914780517023
1070,6.893764775898196
1071,4.742199223749693
1072,-0.8866490313573981
1073,2.480684247327662
1074,6.353485201200577
1075,7.049073395762021
1076,1.5751210015759864
1077,3.5524547183387805
1078,3.9838110411737695
1079,-0.6920713695748973
1080,1.7076352668548136
1081,-3.630135989926977
1082,3.6972836192566896
1083,5.6990672251786805
1084,-3.515226024709693
1085,0.7061664227215207
1086,-6.615098762641594
1087,6.418105559072432
1088,10.194116123252691
1089,5.285472868706431
1090,5.414415913088709
1091,-4.031314539087335
1092,4.334756887378096
1093,5.898723755382036
1094,7.458861573095975
1095,1.4204379429383371
1096,5.09544060320438
1097,-3.7127124374507425
1098,5.331942738843488
1099,4.004445669418812
1100,0.4861260098901371
1101,1.7407033912961163
1102,7.1429578721752325
1103,8.844359724898943
1104,-1.7648106908723682
1105,-2.347960220603505
1106,5.998886048092684
1107,6.273060558839261
1108,5.29086095349352
1109,4.78232095920575
1110,6.160891540434236
1111,8.010217544180199
1112,-3.372852829275122
1113,-1.073877779618248
1114,7.7680334365900325
1115,3.9653224262732634
1116,0.7314583744167935
1117,6.471128160444448
1118,5.053375463684857
1119,5.813450224951461
1120,8.656869429584622
1121,4.186123897184403
1122,7.057911033040279
1123,3.0116613386753914
1124,4.903760268644596
1125,4.132906120191891
1126,4.566717210678861
1127,6.431444213218741
1128,1.8543612123330755
1129,4.325896215875399
1130,2.412361643190513
1131,-4.063534792428525
1132,2.6356917536394064
1133,-3.4093717776297283
1134,4.299693663688236
1135,5.080988508682874
1136,5.444092920689291
1137,8.652802365614537
1138,-4.518504636373969
1139,5.3213002215351715
1140,4.702140080646027
1141,4.881736938919988
1142,1.425639270498904
1143,6.363638947970863
1144,-0.17345536977726095
1145,4.286961349304465
1146,5.684919138796496
1147,3.7488072878036744
1148,4.2645648826772415
1149,2.3725884638818466
1150,-4.086661686787366
1151,-6.5890350477361865
1152,6.0343317708936
1153,1.8183544408981294
1154,1.5886909476809334
1155,0.9168389223880486
1156,-3.902187317705464
1157,-5.419305832074407
1158,4.35462274870395
1159,2.007577533384666
1160,2.4870494197684283
1161,8.022574983084043
1162,6.668276077756367
1163,-13.581416266862608
1164,-0.1305859620496834
1165,-4.311720814504098
1166,4.436669244953114
1167,0.15029151542314842
1168,3.144037481352518
1169,-2.893979308529326
1170,6.640266252616131
1171,4.484222723634947
1172,9.322099520604153
1173,-5.609805070916336
1174,8.649110019374394
1175,4.785143712114974
1176,-1.60961510834116
1177,5.642455485724089
1178,7.910576535720728
1179,5.513741173282799
1180,4.506893577386185
1181,4.354800591608838
1182,-0.4535750423960639
1183,-8.118696671512966
1184,1.5309428241571956
1185,1.7077219150773677
1186,-5.675481356494355
1187,4.762452633949115
1188,5.866190515302936
1189,5.113694816832049
1190,5.808722539528786
1191,6.189313803559905
1192,5.768244553082733
1193,1.8287876587920442
1194,3.75690274213976
1195,4.389103290986704
1196,3.600764971912242
1197,7.48696842213565
1198,3.8908333774754733
1199,2.883206776290011
1200,0.6957962697993465
1201,3.691485602177213
1202,5.950434294284686
1203,4.099390879810792
1204,-0.8188876873951103
1205,3.3529837888387233
1206,8.299276555390303
1207,8.471654584272018
1208,-1.0320692591986969
1209,8.097779758312697
1210,6.2474566217924785
1211,6.092583924436517
1212,4.894742733357355
1213,2.760384796935982
1214,6.703427783109175
1215,-5.194204345659675
1216,3.858683625201601
1217,-3.638669173826469
1218,1.53925394339951
1219,5.984602501045281
1220,0.13804679641445544
1221,0.26146222396875457
1222,-1.135465093536543
1223,4.146795057082263
1224,3.7783927475831884
1225,-3.5341995788891274
1226,6.565065147577165
1227,6.603930874397351
1228,4.8951463509683615
1229,3.8776074880179756
1230,1.8225559225998955
1231,2.036329420772783
1232,4.7890909820197
1233,2.120425497557169
1234,-3.1589846155758066
1235,5.138833054133063
1236,-0.4112486319353234
1237,4.304779733780377
1238,6.727889780116365
1239,7.855164082877964
1240,1.6518190335921508
1241,2.9371398464836416
1242,5.128512772019171
1243,6.908479311410851
1244,7.515826920821023
1245,6.391013862592716
1246,2.4450144710298436
1247,-0.598900956526986
1248,-4.580445308735302
1249,-4.88729265393836
1250,7.5412192662983895
1251,2.7943242619186885
1252,4.136464037718883
1253,-0.15649845999338688
1254,3.3163792532865837
1255,-3.370198459061457
1256,4.25799023509093
1257,6.0753521830803425
1258,-4.924463975676923
1259,2.388963627673562
1260,-0.8037839415647535
1261,2.2253616172855324
1262,5.005035753033727
1263,1.4338153112713077
1264,-4.184552790605382
1265,4.540028655163089
1266,5.850536442936796
1267,0.30114013091413216
1268,0.5748451906884211
1269,6.077246399025627
1270,4.171945237408793
1271,4.679524135663302
1272,0.0036943305569539695
1273,4.65946845906404
1274,-8.461447816522687
1275,5.634703865818595
1276,-0.41278679707664556
1277,7.3462946497343005
1278,5.452539451547604
1279,6.87107736323457
1280,-5.5313696460871675
1281,-3.6651779439143644
1282,4.550679456951688
1283,8.930268258421096
1284,-4.323316197487832
1285,8.370833012406028
1286,3.225346507170099
1287,0.27477551660067073
1288,2.7034318273945295
